	name	hematokrit	smoker	leukocyty	relationship	ssn	alt	weight	erytrocyty	alp	ast	er-cv	etytr	hemoglobin	trombocyty	indicator	hbver
7961	Terry Thompson	3.78008	no	5.25657	separated	403-65-5240	1.44034	59.32858	8.07701	79.91792	59.29482	72.18972	7.06333	6.19329	5.90141	0.00000	8.15275
7962	Brittany Stone	6.08956	no	5.85332	married	807-90-6913	2.33239	79.81780	8.68751	77.38032	63.39872	33.56506	7.47524	7.10822	5.75134	0.00000	4.33485
7963	Jacob Smith	6.66409	no	9.08406	single	483-31-8799	0.98433	48.72445	7.49922	68.73883	65.40314	75.95920	4.08504	7.46190	7.48769	1.00000	8.37806
7964	Matthew Miller	2.18754	no	4.40032	divoced	012-14-3746	4.35749	123.10444	9.53936	84.38684	69.03246	39.88003	5.00803	5.84674	6.50973	1.00000	5.54305
7965	Natalie Murphy	8.27533	no	7.11846	divoced	667-10-7795	1.36672	135.02768	7.94998	94.75737	37.57248	36.56515	6.76356	6.15071	5.88551	0.00000	7.21898
7966	Mathew Hayes	4.39233	no	7.03837	divoced	442-71-5543	0.63446	72.85639	5.84645	58.82444	54.29884	55.36263	5.11813	7.53263	9.71244	1.00000	7.21036
7967	Gregory Anderson	7.97103	no	5.03531	widowed	892-45-4444	0.24990	100.81564	4.54510	84.82496	38.51000	56.43273	6.14510	5.97259	6.78890	1.00000	6.23365
7968	Shannon Harrington	8.04854	no	6.12559	nop	379-85-8218	0.20529	70.38158	5.30879	87.22489	49.28074	53.18986	4.37674	6.79138	8.15526	1.00000	7.54005
7969	Austin Crosby	4.65631	yes	4.69908	divoced	437-19-8787	1.07760	55.72127	8.00220	69.73464	56.82513	52.63155	7.35330	7.39863	5.23376	0.00000	4.82948
7970	Mark Nguyen	6.77003	no	11.18906	widowed	421-47-4270	1.35049	38.23623	8.10753	41.36385	52.34119		7.29714	4.41683	6.89767	1.00000	6.85755
7971	David Cook	4.89095	Y	7.55495	nop	134-25-6459	1.23665	62.10327	8.02631	90.28277	26.31319	57.01355	5.86835	6.30212	7.42528	1.00000	6.08845
7972	Martin Allen	5.53047	no	2.37630	divoced	110-66-7911	0.80922	104.41969	6.41742	82.34188	57.18334	55.85402	9.52916	5.64010	3.36648	0.00000	5.32507
7973	Robin Young	6.28471	no	7.89572	single	223-97-8489	1.08862	75.27601	7.83455	85.89821	43.51467	52.35731	4.96817	6.47676	3.23467	0.00000	5.86331
7974	Drew Bennett	5.94813	no	8.30184	divoced	546-01-8020	1.07431	13.91321	7.40013	76.62196	0.00000	48.98582	5.36093	7.11185	7.73650	1.00000	5.63839
7975	Dr. Brenda Young	7.41279	no	4.40438	divoced	403-37-4923	0.72628	94.29942	7.62863	55.53016	44.16058	48.78813	5.62464	7.85988	8.57151	1.00000	7.77971
7976	Ashley Johnson	5.69214	no	5.98481	married	051-11-5829	1.86789	56.12386	8.51732	80.93381	66.10871	29.66879	6.81912	5.63577	6.70093	1.00000	6.64575
7977	Kimberly Wright	8.01999	yes	3.97557	nop	464-56-7080	0.46660	39.26041	6.33140	80.98979	59.10043	68.92508	5.07555	6.76737	7.11100	1.00000	6.05285
7978	Dean Ortega	5.40091	no	4.07202	nop	355-69-8686	1.67277	104.12258	8.33521	57.35025	47.67818	41.12778	6.33699	7.42503	3.93398	0.00000	5.75761
7979	Cole Gutierrez	3.90745	no	5.21196	divoced	597-43-5721	0.72903	71.52102	6.70344	52.11887	56.21195	54.23750	6.90956	4.95166	8.95188	1.00000	6.51789
7980	Brad Gray	5.35993	no	3.15272	married	071-85-0141	1.05919	67.26316	7.39182	60.65663	60.70607	45.54714	6.45451	7.65779	3.70226	0.00000	8.02520
7981	Julie Silva	4.31988	Y	8.39665	married	847-86-0979	1.85751	152.55351	8.43002	60.62796	59.84475	38.12970	6.80950	5.07486	7.12100	1.00000	5.42402
7982	Donna Brown	4.66185	N	7.59922	married	636-35-0524	7.81613	61.84938	10.14556	83.30277	39.84561	64.31649	7.36739	5.79292	5.25899	1.00000	6.18560
7983	David Gonzalez	7.87257	Y	3.63202	married	119-74-1437	0.46155	71.97314	6.20104	87.01200	37.47319	49.40288	6.15481	6.06598	6.85508	1.00000	7.30277
7984	Barbara Graves	8.68614	no	6.11217	married	304-90-1173	0.68774	33.56310	6.30279	76.73703	54.09615	59.50196	5.99947	5.45285	7.47373	0.00000	7.74545
7985	Alexander Sullivan	5.70128	Y	3.89152	single	368-33-9288	1.63743	81.96149	8.15115	71.77088	49.31605	47.17698	7.46807	5.21015	4.99083	0.00000	5.96063
7986	Larry Pierce	6.16134	no	7.29115	married	528-84-7978	1.38336	33.66734	8.23937	87.83263	42.44024	54.57199	7.66078	6.19232	6.85842	1.00000	7.88209
7987	Justin Love	9.11794	Y	8.36581	married	151-20-0727	2.45728	16.89134	8.86627	78.36030	59.00187	36.58117	7.06878	6.55320	6.67703	0.00000	6.49113
7988	Willie Richardson	7.00536	yes	3.73936	married	372-54-2281	0.21139	77.74459	4.96479	78.60633	56.64999	49.03626	6.78066	5.70393	6.49544	1.00000	6.31646
7989	Gary Brown	4.27466	no	6.54807	nop	015-37-3201	0.58872	34.54035	5.87049	90.33063	43.84073	22.50180	6.93794	6.32135	10.33605	1.00000	6.20804
7990	Christopher Parsons	6.30125	no	5.84975	widowed	031-10-5982	1.63372	46.14270	8.29321	58.11425	28.81115	37.93681	6.36989	7.67943	6.63146	0.00000	7.86946
7991	Carmen Garcia	9.15703	yes	8.24575	nop	577-89-9332	2.06164	15.26849	8.70059	92.27357	58.64975	46.34555	8.53381	6.23553	6.76659	0.00000	6.23468
7992	Karen Kelly	4.69686	yes	6.01624	widowed	121-42-2628	1.15769	100.79644	7.89328	78.33494	47.20447	49.98017	6.66491	5.63493	7.55642	1.00000	6.34181
7993	Kim Garcia	7.98792	no	4.79631	widowed	555-92-4734	0.93363	95.96744	7.30875	68.53790	27.45315	53.85525	7.28045	5.35355	8.34984	1.00000	7.69919
7994	Wendy Moss	7.14180	no	6.29688	single	808-17-6661	0.43234	69.36507	5.58414	49.63971	69.36411	44.98411	6.59917	7.80403	8.97384	1.00000	6.20010
7995	Misty Delgado	4.59083	no	5.44079	separated	396-17-9347	2.22846	72.75199	8.67408	80.13688	48.75714	35.92940	6.30668	6.76801	11.18205	1.00000	6.76502
7996	Sara Moreno	6.60856	yes	8.27761	divoced	594-47-1389	0.56818	85.07911	7.02238	49.76726	42.90284	44.36860	7.97680	7.80276	4.20412	0.00000	6.69164
7997	Lisa Flores	5.04647	no	3.46099	married	106-11-0199	0.80255	70.10492	7.03714	76.65990	63.05730	38.20861	7.60680	5.48996	5.23675	0.00000	5.68277
7998	Christine Hoffman	9.23546	no	4.07708	divoced	325-44-4991	0.66915	43.62429	4.25802	74.33549	58.56894	44.69356	7.95091	7.24373	5.48478	1.00000	6.98252
7999	Brian James	6.76211	Y	8.46931	separated	766-77-6286	1.02825	97.44364	7.21057	39.07908	43.88168	59.22314	7.16286	8.05367	7.80880	1.00000	5.52648
8000	Timothy Obrien	4.71602	no	7.80871	single	531-25-3658	1.04185	58.31523	7.52692	80.88745	34.63144	34.26089	6.51200	5.74835	7.86462	1.00000	6.28572
8001	Linda Dixon	5.56420	Y	4.23301	nop	486-64-2234	0.50214	64.95151	6.50364	62.51636	49.90361	54.07596	7.51774	7.61565	5.37588	0.00000	5.92285
8002	Richard Hall	4.33200	Y	6.90328	nop	560-01-2165	1.98609	95.55275	8.57530	86.02222	31.76088	57.16128	7.07861	6.51185	7.06993	1.00000	4.96527
8003	Christopher Valencia	9.83361	no	5.33404	married	114-81-2557	0.76073	109.70797	3.59242	60.16348	76.54593	64.20874	5.20410	4.97599	5.77414	1.00000	5.85453
8004	Megan Jimenez	8.69746	no	6.48976	separated	686-53-4369	0.37181	52.72401	4.80946	74.24810	50.08864	60.22516	4.92251	7.23615	7.93476	1.00000	6.91403
8005	Nicole Jensen	6.60061	no	5.89122	widowed	808-87-0134	0.60458	56.00421	6.53179	79.35428	47.14403	62.99328	7.01482	6.92717	4.21570	0.00000	5.76845
8006	Kathy Brewer	3.17269	no	3.78309	single	106-59-5200	1.89750	72.71464	8.52441	84.82026	65.28568	29.22163	7.51838	6.98212	7.33856	1.00000	8.62992
8007	Anthony Lawrence	4.96270	no	3.37746	divoced	400-67-6523	1.19928	86.86287	7.86825	84.92671	45.69950	29.04064	7.12369	6.28552	3.31559	0.00000	7.29019
8008	Anthony Jordan	6.09672	no	4.46457	nop	269-23-1702	0.79003	87.87294	7.18733	54.69324	66.70455	45.57723	5.96877	4.94505	5.19331	0.00000	5.25370
8009	Jason Fernandez	8.07265	yes	6.94496	nop	210-98-5997	0.57018	142.97527	3.88744	80.20439	60.80122	25.22382	8.41560	5.82262	8.12327	1.00000	6.66416
8010	David Paul	4.92011	no	7.03958	married	196-83-5526	4.27714	18.89128	9.56174	77.31233	50.56152	36.63870	7.98661	5.63814	5.88179	1.00000	9.48514
8011	Wanda Medina	4.79460	no	5.81887	married	723-72-3137	4.91909	80.74218	9.66505	77.93424	41.94153	58.51816	6.72789	6.54847	4.36268	0.00000	5.56004
8012	Jamie Torres	4.93058	Y	5.55215	divoced	022-99-3674	0.50387	102.55951	6.63225	76.85752	38.92408	56.51162	8.17090	5.61385	3.39887	0.00000	6.09847
8013	Kelly Clark	5.57268	Y	7.75390	married	146-53-8149	5.64018	45.17005	9.78588	72.62996	53.82565	45.14997		5.52575	5.56123	1.00000	4.39039
8014	Deborah Richards	5.70006	no	9.65641	separated	488-40-6416	2.46775	146.08425	8.88111	76.90659	42.46410	63.91106	6.91183	6.96134	6.35156	1.00000	5.08921
8015	Angela Powell	5.63397	no	8.41351	divoced	075-95-9169	0.90076	89.12183	7.25946	76.69410	65.88831	65.08712	6.78226	7.00687	8.02021	0.00000	7.16276
8016	Bridget Knight	5.47877	yes	5.10464	nop	044-95-8551	0.58366	32.56681	6.79136	85.33739	29.73000	50.28506	4.74452	5.88835	5.90674	0.00000	6.11900
8017	Mark Sanders	5.90885	no	4.89564	married	347-83-7579	2.15823	38.35932	8.76286	84.50313	58.96883	49.03185	6.69839	6.84936	3.47817	0.00000	5.49914
8018	Denise Santana	4.69935	yes	8.26896	married	331-22-9527	5.34252	74.50582	9.67653	78.11315	40.62962	50.90858	7.75825	6.82547	5.79685	1.00000	5.98116
8019	David Houston	5.95118	no	3.94892	divoced	583-71-4408	0.77159	83.88229	6.97605	86.74880	45.85740	47.02820	6.04881	6.57923	8.42108	1.00000	9.18343
8020	Madison Marquez	5.01212	no	4.03371	married	181-13-9283	0.94320	72.55923	7.64620	71.82576	71.68680	39.07730	7.97948	5.49614	4.95042	0.00000	5.38497
8021	Peter Anderson	9.17823	no	5.61568	single	301-23-2865	0.26030	33.04841	5.35942	77.05479	56.56217	48.65079	6.65621	7.21034	7.43544	1.00000	5.42980
8022	Isaiah Long	9.69239	no	6.01696	single	257-91-3800	0.38162	16.50263	4.43234	77.69113	61.22380	45.71835	6.89755	5.97482	7.00498	1.00000	6.66640
8023	Michael Sullivan	4.77777	no	8.07443	divoced	212-83-1286	0.67999	93.44795	6.09516	80.85591	59.74816	33.24618	7.80045	6.81630	9.32200	1.00000	6.02249
8024	Mark Meyer	5.69745	no	6.46736	divoced	841-02-3999	0.80236	68.05856	6.62390	37.60654	54.98198	49.01933	6.94228	4.37358	3.10832	0.00000	6.34043
8025	Preston Freeman	6.08237	yes	8.67055	divoced	317-92-2954	0.81868	85.08346	6.46627	76.87697	58.62692	44.27177	5.80034	6.99983	8.70012	1.00000	5.43610
8026	Jon Jackson	6.22151	yes	8.31599	divoced	252-01-9035	0.67374	95.76706	7.35866	50.52886	48.30442	61.42174	7.42832	7.83899	7.79010	1.00000	7.76968
8027	Emily Richardson	8.08618	no	7.31444	single	884-32-6413	1.66258	124.57570	8.07476	41.76126	72.12643	27.66197	6.73810	8.06722	5.58827	0.00000	5.96016
8028	Charles Peck	8.35494	Y	8.32730	divoced	049-97-0788	0.51159	101.13826	7.17738	47.16215	54.66164	64.84939	6.08094	8.02342	6.65966	0.00000	5.89855
8029	George Garcia	4.82608	no	3.53990	married	277-45-1988	0.87098	29.01078	7.44726	69.00293	37.63017	53.71954	5.74694	7.16249	3.26409	0.00000	6.96871
8030	Mr. Brandon Ali	6.99561	no	8.25402	divoced	307-34-7523	1.62470	114.34660	8.25807	69.17714	42.98710	48.99918	6.55598	5.28416	3.89479	0.00000	5.80212
8031	Larry Weiss	8.10090	Y	8.11459	single	861-26-4116	1.36116	-2.27303	8.05553	78.30121	48.58860	34.39608	7.24875	6.96445	5.74310	0.00000	8.03176
8032	Erik Garcia	5.44230	yes	8.47816	married	869-41-9109	1.22002	131.11114	8.15719	79.96847	63.66664	45.81431	6.23351	6.93644	7.12396	1.00000	6.75495
8033	Sandra Miller	6.68033	no	5.43561	single	527-09-5993	0.36987	49.25855	6.38226	85.45819	68.52098	45.86370	3.93249	6.22950	8.78232	1.00000	8.23719
8034	Dr. Paul Parker Jr.	8.29109	no	7.65253	widowed	358-62-7675	0.42353	-47.67618	3.14671	72.79933	65.02289	33.31231	7.50885	7.11405	7.98460	1.00000	5.79082
8035	Nicholas Cox	9.75153	Y	4.59296	nop	189-46-6781	0.50180	37.00803	4.39626	87.13534	29.78153	51.16525	5.57154	5.80157	5.76843	1.00000	7.67572
8036	Francis Bell	7.54252	no	3.29182	married	287-13-6722	0.89492	72.11513	7.18819	61.70591	56.16420	31.34840	6.02806	7.56272	7.44150	1.00000	5.67603
8037	Sharon Padilla	5.93654	Y	4.14983	divoced	128-84-3895	0.50893	51.09919	6.31162	73.44022	50.88079	23.57778	6.52803	7.17370	8.07138	1.00000	5.89895
8038	Jessica Snyder	8.94949	no	5.18776	divoced	103-54-7289	0.51978	148.65688	3.73645	84.87151	33.88158	51.76713	7.81206	6.00540	6.18130	1.00000	5.91685
8039	Jeremiah Gutierrez	7.78393	no	2.46786	divoced	024-77-0514	0.99078	51.67710	7.56762	85.25293	28.12814	66.46375	5.96633	6.05007	6.85513	1.00000	6.10798
8040	Julie Bradley	7.14290	no	7.90979	single	360-70-1134	1.39572	108.86891	8.14918	67.20302	49.89021	45.69001	6.07562	5.27456	4.32883	0.00000	7.60110
8041	Mr. Brandon Holloway DDS	6.83554	Y	8.22244	divoced	836-44-9266	0.67325	81.01537	6.46283	49.41670	51.89525	40.72684	5.89019	4.84645	8.52828	1.00000	7.50304
8042	Theresa Walsh	5.43307	no	6.37100	married	692-27-0887	1.13770	116.10250	7.74706	73.76917	37.05963	56.33456	6.42781	5.50676	6.62499	0.00000	6.70445
8043	Ronald Jordan	8.15219	no	6.95238	nop	174-71-8936	0.64025	13.58848	5.63425	83.39763	62.01200	53.60810	6.32614	6.06164	9.08824	1.00000	5.87638
8044	Christopher Baker	2.74680	yes	5.96648	widowed	689-93-6650	0.72758	121.92042	7.36561	81.52666	53.07142	26.04513	6.37737	5.63867	8.60254	1.00000	5.70339
8045	Chris Moore	7.36163	no	8.99391	single	648-34-8816	0.51062	37.01118	5.60367	79.59826	51.03751	50.61399	6.41793	5.63608	9.30869	1.00000	6.46509
8046	Danny Daniels	6.73434	no	5.58721	single	810-98-5650	0.87315	84.68119	5.23815	86.14784	53.19543	48.56697	7.17946	6.47936	8.20891	1.00000	6.58009
8047	Bradley Perez	6.89123	Y	7.37885	married	840-70-1720	1.11995	67.81775	7.67294	56.22713	56.62435	42.12428	7.48784	7.61545	7.31191	1.00000	5.52581
8048	Sheryl Powell	4.91791	Y	4.07518	married	091-53-5294	0.97756	-3.81165	7.77535	72.05483	40.74234	52.47424	6.59763	7.16929	5.60367	0.00000	6.54464
8049	Kelly Martin	9.76931	yes	10.13073	separated	116-23-4552	11.94582	47.24848	10.59578	75.28172	54.30927	51.67116	7.21166	5.35910	6.65217	0.00000	6.42252
8050	Jill Mendoza	7.39415	no	6.57437	single	774-01-2638	0.53994	51.86529	6.84528	75.40067	60.39644	46.74804	5.89145	6.99367	5.38373	0.00000	5.03472
8051	Stephanie Wilson	4.57567	no	5.84943	divoced	014-33-2401	0.42341	58.21390	6.00841	93.78749	67.14492	47.92369	6.29794	6.05280	9.50778	0.00000	6.28891
8052	Chelsea Buck	5.61929	yes	6.59997	single	349-57-9763	0.62007	86.75716	6.73802	68.97223	61.83904	53.41015	6.84105	7.25315	9.86101	0.00000	6.05054
8053	Brandi Evans	6.89720	no	5.85833	single	536-55-9069	0.88828	108.96505	6.24356	86.91983	55.77026	55.91059	6.51762	6.43548	9.08827	1.00000	6.49761
8054	Jennifer Collins	5.57392	no	8.82024	married	864-28-2901		33.17314	7.67148	79.77347	58.91496	41.19759	5.72845	7.06692	7.55431	1.00000	5.07749
8055	Stephanie Moreno	7.80651	no	7.22500	divoced	296-61-1993	0.41980	103.97062	6.53783	41.02386	63.23913	33.32771	6.60990	7.97694	6.15640	0.00000	6.85160
8056	Allison Houston	4.29047	no	6.91364	nop	276-12-3560	17.47528	41.08791	10.96070	75.09054	71.68821	46.04483	5.40947	5.33463	6.03031	0.00000	6.77599
8057	Eric Logan	5.42027	Y	5.35181	single	203-08-0807	1.17826	120.85445	7.97680	42.31626	57.67751	52.84069	6.36831	7.84758	4.67515	0.00000	7.31080
8058	Jon Jarvis	7.24455	no	4.74185	single	598-79-0890	0.71164	97.79525	6.71285	69.66405	59.88690	46.56526	5.93299	5.42096	8.32150	1.00000	7.66443
8059	Michael Wilkins	6.45602	Y	4.30609	married	083-99-4186	0.35570	54.43271	6.49069	84.53320	64.99439	28.03816	7.51234	6.60960	8.16072	1.00000	6.26128
8060	Chase Gutierrez	7.99546	no	3.45680	married	864-31-8610	0.83531	127.32813	4.93612	36.51531	50.74104	54.88801	6.93074	8.19350	5.75514	1.00000	7.30270
8061	Robert Vaughan	4.03832	no	6.54171	separated	572-15-5306	0.95362	101.58715	7.38412	91.40660	66.55648	51.47973	4.88011	6.33644	8.21677	1.00000	6.05179
8062	Judith Small	9.11910	Y	5.63139	married	706-89-3817	0.43984	125.89066	4.21469	84.65097	67.04055	47.83316	4.97275	6.70203	6.77894	1.00000	6.00791
8063	Amber Briggs	9.28249	no	7.86757	nop	802-21-5247	1.22399	74.62124	7.63856	63.49263	62.78438	62.97803	6.32174	7.55825	7.61832	0.00000	6.10624
8064	Jerry Green	4.20053	no	6.97378	married	543-23-9328	1.40274	16.20603	8.01885	82.47464	53.99812	61.57476	5.57920	5.75754	7.70960	0.00000	6.44006
8065	Ryan Tran	6.42486	yes	6.88890	divoced	537-80-9973	0.88564	52.26713	6.84959	87.53917	61.34615	45.87676	6.83449	6.73450	3.87411	0.00000	6.02396
8066	Marcus Elliott	9.97870	Y	6.48835	separated	027-72-8912	0.50756	10.09973	2.59939	71.82279	56.20872	58.11282	6.17379	7.11543	6.02157	1.00000	5.85708
8067	Elizabeth Kim	5.58623	Y	7.27028	married	331-59-7924	1.95922	50.30955	8.60717	82.75811	41.71782	49.65017	7.23873	6.37356	6.69182	1.00000	5.99156
8068	Michelle Young	5.52832	Y	8.00151	divoced	727-64-2937	0.64528	42.66376	5.65013	70.53643	44.75506	44.22308	7.47010	7.34357	9.61081	1.00000	5.48267
8069	Amber Mcpherson	6.39824	yes	5.37766	separated	077-25-8182	0.53183	62.38218	5.70042	93.53624	49.61052	43.72212	8.05940	5.95851	8.50298	1.00000	7.76831
8070	Kyle Lewis	6.22336	yes	6.12385	married	164-74-2666	0.29622	114.34781	4.32483	79.93508	60.36160	58.01104	5.74529	5.54714	8.25982	1.00000	8.42564
8071	Samuel Black	4.41279	no	8.20769	married	621-19-8770	0.89515	94.59815	6.64590	86.41652	60.54607	50.95564	6.78911	5.68891	8.92295	1.00000	6.75236
8072	Suzanne Berry	7.25663	N	7.18171	married	091-63-7549	1.57685	19.98388	8.11437	83.44494	56.26406	43.21496	7.26451	6.40910	4.35384	0.00000	7.21006
8073	Danielle Rogers	5.23280	yes	7.17634	separated	717-91-8039	1.08205	51.45848	7.62737	46.58478	62.16586	17.28522	6.21500	7.89580	7.66640	0.00000	6.56814
8074	Jessica Beck	6.91501	no	11.06555	single	179-85-4322	0.33048	68.11231	5.64318	59.06480	42.42900	51.89356	7.14813	5.11579	9.34102	1.00000	5.71155
8075	Pedro Solomon	8.85159	no	9.13320	nop	630-17-0360	2.44823	100.66389	8.86205	53.13494	52.77100	47.93163	8.07514	7.68532	6.44192	0.00000	7.52382
8076	Jason Johnson	7.07455	no	6.55007	divoced	676-76-8777	0.48524	68.52325	5.14484	68.62485	53.71917	73.47913	7.50251	7.28538	8.88185	1.00000	7.33943
8077	Daniel Logan	5.44322	no	3.80647	married	479-63-4653	0.26133	81.66280	6.76059	73.15601	48.39669	39.48455	7.34136	7.31354	4.92403	0.00000	5.91092
8078	Debra Fowler	5.61150	no	7.30503	single	414-03-6903	8.80261	92.51069	10.27522	56.93185	34.01953	49.07188	6.35448	4.79893	5.02155	1.00000	6.21664
8079	Gloria Garcia	6.35157	no	5.08419	married	052-49-1351	0.46923	34.11235	5.76643	70.93298	49.47806	46.28878	5.18341	7.34298	4.26443	0.00000	7.27117
8080	Erin Knapp	5.50026	yes	7.24965	married	166-19-6104	0.79041	43.13172	5.86072	71.08730	66.15453	41.89918	6.95534	7.35120	9.43532	1.00000	4.99827
8081	Angel Lyons	7.22948	no	6.09185	nop	217-11-7331	0.48700	134.16587	4.81667	86.68134	36.07707	69.03405	6.09548	6.71092	8.19627	1.00000	8.09146
8082	Frank Jones	5.28898	no	6.49981	married	898-80-5799	0.87695	100.37274	6.44877	68.14182	74.37335	58.36636	7.55187	7.25388	8.81312	1.00000	6.69268
8083	Rebecca Henderson	6.02571	no	3.80403	widowed	003-02-0936	0.51523	76.60810	6.37111	86.23146	23.11599	39.13536	7.37061	6.48843	7.80488	1.00000	6.85896
8084	Cory Nelson	8.61936	no	9.69793	divoced	558-01-1278	2.35995	80.66311	8.77127	77.03281	50.45533	54.51737	6.16238	6.85575	6.10333	0.00000	7.78071
8085	Matthew Galloway	8.30511	no	6.40787	widowed	661-76-9233	0.39801	74.11985	3.47302	88.86516	51.74309	68.91639	5.59902	5.94995	7.19469	1.00000	5.27441
8086	Dwayne Campbell	5.39976	Y	8.19310	nop	676-66-1816	1.00338	94.16409	7.47022	91.71407	55.56545	61.95880	4.33285	6.82000	7.87206	0.00000	6.47483
8087	Theresa Summers	8.63717	Y	8.91114	divoced	341-91-3017	1.35342	23.35676	7.87501	37.49551	38.25571	55.11279	6.08735	8.06180	6.64755	0.00000	7.42336
8088	Nicole Hutchinson	7.11360	Y		single	011-89-1308	1.89566	75.69269	8.43200	33.91474	33.14541	64.21051	6.23420	4.21525	4.21867	0.00000	6.74484
8089	Aaron Fox	6.88684	no	7.81252	widowed	827-46-1633	1.88345	58.39058	8.35719	77.64007	58.90204	48.16145	7.46167	6.85896	3.72884	0.00000	6.73670
8090	Patrick Dougherty	5.06292	Y	6.08892	divoced	558-21-4073	0.68959	46.45467	6.27504	51.73306	59.58865	27.45975	7.55535	4.62189	9.15100	1.00000	6.24957
8091	Jeffery Obrien	7.93130	no	8.21020	divoced	089-08-7089	1.11329	109.03788	7.61883	63.39479	37.34814	42.24950	7.29540	5.01534	5.65374	0.00000	6.04215
8092	Kristen Harris	5.38953	Y	5.75807	nop	194-11-8266	1.35478	58.37894	7.34250	36.94885	52.24875	38.74076	6.08607	4.41973	5.11931	0.00000	8.26396
8093	Isaac Simon	6.03360	yes	6.25713	widowed	179-69-5162	1.84364	129.23046	8.48978	77.73880	53.94894	64.39142	6.95668	5.45744	6.68304	1.00000	6.17763
8094	Jessica Hunt	8.22932	no	7.46252	single	321-27-8904	0.16474	47.11962	3.13326	71.84441	41.57936	46.30357	7.52374	5.20028	7.79341	1.00000	7.31851
8095	Matthew Collins	10.08344	no	10.74593	divoced	505-12-4883	7.14055	97.63893	10.08292	59.26109	64.79230	44.83294	5.66234	7.52545	7.37138	0.00000	7.22293
8096	Albert Ramos	5.32682	no	7.16697	divoced	443-03-1342	1.61494	101.56524	8.33548	62.51091	68.16803	56.29254	4.43582	7.56832	6.99046	1.00000	6.03012
8097	Anthony Sanchez	3.93999	Y	7.42885	divoced	322-81-5094	6.60353	64.08498	9.91981	80.04947	50.00636	32.28085	6.86717	5.60007	5.71628	1.00000	5.76099
8098	Sean Burton	7.18675	yes	4.52694	nop	696-71-7858	0.29711	172.76542	5.67070	59.40120	53.93615	37.94246	5.41563	4.95330	7.51283	1.00000	6.60494
8099	Carla Willis	9.24821	yes	4.56772	nop	516-42-1279	0.51036	81.36307	3.69350	60.84687	56.63983	38.34009	7.43577	5.12772	5.45953	1.00000	7.66964
8100	Monica Garcia	6.81070	no	8.89787	widowed	470-46-0899	1.44176	87.89475	7.85226	90.20823	59.21031	13.64562	5.77919	6.55360	4.09127	0.00000	3.99703
8101	Jeffrey Delacruz	10.42904	Y	4.95589	separated	376-06-7540	0.24929	33.25890	3.78432	89.17525	31.05467	61.51334	5.95465	6.22705	5.35305	1.00000	4.72312
8102	Ryan Barnes II	6.10007	Y	7.37694	widowed	254-01-8997	1.89433	42.32897	8.56678	81.66419	38.97476	69.67749	4.28655	6.86759	6.48374	1.00000	6.70347
8103	Eric Russell	5.81443	N	8.15708	divoced	871-28-4780	2.13335	82.16320	8.74346	72.40409	42.20711	32.24789	8.12667	6.78476	6.45501	1.00000	6.45257
8104	Thomas Davis	7.00335	no	6.76563	married	496-88-0443	0.63057	118.99065	6.75229	85.86110	87.86639	52.66709	8.10154	6.14425	4.75297	0.00000	6.19007
